0,9999,1,-1
1.11853519918189,9998,2,2940
1.1586152410183,9997,3,2161
1.21064909236344,9996,4,8715
1.25843696782623,9996,3,2940
1.26292367432961,9995,4,101
1.27268885865097,9994,5,4750
1.2737236398372,9993,6,8262
1.30172201936985,9992,7,786
1.35613264547378,9991,8,9434
1.36964804522192,9990,9,6860
1.39170428882362,9989,10,3280
1.40244445632928,9988,11,1567
1.43625280043808,9988,10,6860
1.44198449257082,9987,11,3307
1.51489293190194,9987,10,101
1.55130743674574,9987,9,8262
1.5668158586125,9986,10,2082
1.57205440307294,9985,11,4219
1.65298357581774,9985,10,5150
1.65592170661324,9984,11,6444
1.66908660689367,9983,12,2514
1.67643960705155,9982,13,5926
1.691749173982,9982,12,2161
1.69589225241112,9981,13,5891
1.70182949682055,9980,14,6748
1.70706200913076,9979,15,7921
1.77703149289009,9978,16,7240
1.78219494786464,9977,17,1942
1.80545684563645,9977,16,5926
1.80787867257848,9977,15,6444
1.82834336310501,9976,16,2511
1.88075859582078,9975,17,4909
1.88564979874621,9974,18,6078
1.90668695683832,9973,19,5483
1.92434256509765,9973,18,1567
1.93888392435088,9972,19,4309
1.96711519816091,9972,18,2514
1.98183427920429,9971,19,9581
1.99413221511944,9971,18,3280
2.016113230392,9970,19,702
2.0225779460637,9970,18,4909
2.04526116290107,9969,19,9608
2.09991027877717,9969,18,1942
2.12723581393718,9969,17,702
2.13222544043155,9968,18,9275
2.14194023429363,9968,17,9608
2.15276928462902,9967,18,4190
2.18733139443329,9966,19,8918
2.19304307143736,9965,20,4498
2.19894803190718,9965,19,7921
2.21591735068861,9964,20,2
2.21719021496466,9963,21,8292
2.23898946495425,9962,22,9687
2.2471511134367,9962,21,8715
2.25051859895718,9962,20,2
2.25657033368654,9961,21,2398
2.27492359394809,9960,22,8998
2.28291414678564,9960,21,4190
2.28677318126918,9960,20,9687
2.33034373103387,9959,21,219
2.34578951710686,9958,22,2744
2.35425474125708,9958,21,2082
2.36563471012977,9957,22,5023
2.37375877154122,9957,21,786
2.40943275615409,9957,20,3307
2.42036032958782,9956,21,132
2.4213827295448,9956,20,7240
2.42232488898518,9956,19,4750
2.4424481124132,9955,20,9866
2.46136484179703,9954,21,2846
2.49465289645297,9954,20,6748
2.51034944628515,9954,19,4309
2.54265021587391,9953,20,1713
2.55245164266247,9952,21,7137
2.55854700142611,9951,22,7664
2.57188610201472,9950,23,2051
2.5922256639323,9950,22,8998
2.60796731540189,9950,21,2051
2.61213862382309,9949,22,6488
2.61282651079674,9948,23,4166
2.6279529496929,9947,24,3254
2.63235624656017,9947,23,2744
2.63308360870328,9946,24,1624
2.64166984242829,9946,23,5483
2.64448979152218,9945,24,7166
2.64489159741361,9945,23,4166
2.65381088312833,9945,22,2846
2.65639724973916,9944,23,1893
2.67449599407492,9943,24,2341
2.68308696240043,9943,23,5891
2.68961017758723,9942,24,3073
2.6919698975557,9941,25,32
2.69199051306682,9940,26,338
2.70773472772445,9939,27,6553
2.71813454178939,9939,26,1893
2.74637963153221,9938,27,2023
2.75418092499485,9937,28,6988
2.76168051564744,9937,27,7664
2.76441262773801,9936,28,5214
2.78137308719772,9935,29,4665
2.78323505898171,9935,28,6078
2.80646645660903,9935,27,4665
2.81658202548293,9935,26,9434
2.82848764788303,9935,25,338
2.84426907475218,9934,26,5540
2.88581084263917,9934,25,2398
2.89007669685332,9934,24,5023
2.92124099150643,9933,25,3676
2.92577439258263,9932,26,1618
2.93330807205347,9932,25,32
2.93515406289658,9931,26,31
2.94169093805156,9930,27,2505
2.95451943602037,9929,28,3018
2.95684094686578,9928,29,5845
2.97103630732676,9927,30,955
2.98138511670867,9926,31,2901
2.9852075490332,9925,32,3057
2.99304858830833,9924,33,4740
3.00426049801518,9923,34,7504
3.02386040275099,9922,35,355
3.02741019820717,9922,34,2341
3.04098456456525,9922,33,2023
3.04139542634689,9921,34,2637
3.05207063994031,9920,35,8599
3.07877400139117,9919,36,7790
3.08237259429686,9918,37,6391
3.10600180993206,9917,38,2880
3.1092143657078,9917,37,6988
3.11839362172775,9917,36,9275
3.13792166408222,9916,37,4063
3.14524393845951,9915,38,2297
3.14818048534709,9915,37,3073
3.14883986429665,9914,38,942
3.15234597298589,9913,39,1991
3.15497907107282,9912,40,4878
3.15998536798981,9911,41,549
3.16338049561134,9910,42,6932
3.16550318140276,9910,41,4498
3.17062126964183,9909,42,3060
3.17240594327,9908,43,70
3.17712814780713,9907,44,519
3.17869809154011,9907,43,2297
3.18802958041428,9906,44,4106
3.18926756253336,9906,43,4063
3.19231984623519,9905,44,1927
3.19630385579185,9905,43,519
3.20111006384758,9905,42,6553
3.20263948794764,9904,43,7924
3.2051876352546,9903,44,9125
