0,9999,1,-1
0.308075361329672,9998,2,8057
0.363501054659683,9998,1,8057
0.537352081262186,9997,2,5848
0.751411536612058,9996,3,6675
0.840129691553142,9995,4,4900
0.852858984259458,9994,5,3684
0.942567864257193,9994,4,6675
1.024980611145,9993,5,7856
1.06106528372844,9993,4,3684
1.10504756156634,9992,5,6415
1.12194688220292,9992,4,6415
1.13599635742001,9991,5,7611
1.17144183469498,9991,4,7856
1.39928161041995,9990,5,7181
1.61772274773952,9990,4,7611
1.64569904052472,9990,3,5848
1.69823929451929,9990,2,6702
1.79570141994626,9989,3,3103
2.23669937577637,9988,4,1894
2.36561940206455,9987,5,5392
2.5030891341828,9986,6,4617
2.543926587643,9986,5,4900
2.58251827401117,9985,6,6228
2.64517146372633,9985,5,7181
2.68311723998464,9984,6,2499
2.71843160023466,9983,7,5846
2.78244590518557,9982,8,3083
2.80496812014233,9981,9,9980
2.82463998081924,9980,10,9797
2.82651282832904,9980,9,6228
2.87437542652986,9979,10,2013
2.88751827004725,9978,11,2474
2.88949389310775,9978,10,5392
2.89045583995187,9977,11,6281
2.96485549756734,9976,12,4908
2.9666241477593,9975,13,2072
3.01419154334485,9974,14,9133
3.01769225958935,9973,15,549
3.05504286414483,9972,16,4258
3.05657576881865,9971,17,272
3.07775597752671,9970,18,2879
3.09509211516012,9970,17,5846
3.14695295046287,9970,16,4908
3.17671936496497,9970,15,4617
3.18618425229455,9969,16,6716
3.2138662568637,9968,17,4369
3.21984870200195,9967,18,6585
3.28507201199885,9966,19,6868
3.28540349271695,9966,18,6868
3.35610547320045,9965,19,4583
3.35807094249875,9964,20,4773
3.37615221663512,9964,19,4369
3.38790241746692,9964,18,9133
3.39772755131515,9963,19,8672
3.40350587739578,9963,18,8672
3.40930873019936,9962,19,8817
3.42334205192859,9961,20,4827
3.42698133148629,9960,21,9057
3.42826216669564,9960,20,2072
3.43993578164376,9959,21,3867
3.45933133239238,9958,22,6465
3.48665821373861,9957,23,7053
3.48778467992338,9957,22,9980
3.48808435846996,9957,21,2499
3.52094455112137,9957,20,6716
3.52529744294755,9956,21,8205
3.52865988275612,9956,20,2013
3.54321930860684,9955,21,2546
3.55442388012853,9954,22,2429
3.55642834986624,9954,21,4258
3.56179373400886,9954,20,3083
3.56895625289064,9953,21,370
3.57542991659066,9952,22,6780
3.57856649119644,9951,23,688
3.6065947470264,9950,24,706
3.61510050927199,9949,25,4227
3.64005133773247,9948,26,2848
3.64015405669708,9947,27,4359
3.64361243835818,9946,28,4826
3.65195843763165,9945,29,9912
3.66465066642838,9944,30,2880
3.66681585184126,9943,31,9882
3.66812220659997,9942,32,3616
3.67103686384181,9942,31,6780
3.68219996321378,9942,30,2429
3.70258877115411,9941,31,7841
3.70935432301058,9940,32,5235
3.72151630706749,9939,33,5452
3.72275088866621,9938,34,6156
3.72399154401352,9937,35,4185
3.72991055923639,9936,36,4127
3.73318165296049,9935,37,777
3.73422129685049,9934,38,9989
3.73972664345235,9934,37,4359
3.74547364611187,9934,36,4127
3.74610663953427,9933,37,1516
3.74617904069147,9932,38,9321
3.75611369450837,9932,37,4227
3.76954959282471,9931,38,3811
3.7781141755275,9930,39,3469
3.79538365358495,9930,38,4773
3.8092046835765,9929,39,2098
3.810512740926,9928,40,9549
3.8143011882596,9927,41,1355
3.81462057188336,9926,42,9452
3.81924640596348,9926,41,1516
3.82794109008765,9925,42,563
3.82948847336091,9924,43,4297
3.83764798190263,9923,44,8450
3.85484820449693,9923,43,9797
3.86319629538348,9923,42,370
3.86414701617034,9922,43,2914
3.88885925842243,9921,44,5959
3.89344870444445,9920,45,3965
3.91641770098431,9919,46,4010
3.92997822707288,9918,47,9313
3.93249229077371,9917,48,1564
3.93542999648675,9917,47,7841
3.94389441297809,9916,48,2796
3.95127481657898,9915,49,3323
3.9518284620164,9914,50,3387
3.95490355509066,9913,51,4866
3.96146234809556,9912,52,9756
3.9646983308348,9912,51,9452
3.96595437151619,9911,52,7881
3.97405019688195,9910,53,5867
3.97877167785057,9910,52,3103
3.98391985279952,9909,53,6914
3.9946072019038,9909,52,5867
4.02326971514252,9908,53,2934
4.0262487561472,9907,54,8321
4.03308946492086,9906,55,8387
4.03968876514704,9905,56,1992
4.0403384060423,9905,55,8387
4.04410807766275,9904,56,4665
4.04502891759724,9903,57,9807
4.04555292651401,9903,56,8205
4.04890950978331,9902,57,3309
4.05195894322349,9902,56,4827
4.07450934436258,9901,57,1787
4.07591129409486,9900,58,4902
4.08726737659064,9899,59,4042
4.08994299583109,9898,60,8722
4.11014389929817,9897,61,4939
4.11208522659081,9896,62,5501
4.11444566417929,9895,63,4344
4.11674116201405,9894,64,8465
4.11677236709415,9894,63,3867
4.11976756175924,9893,64,936
4.12406818779482,9892,65,7818
4.12504292029587,9892,64,2934
4.13860949990602,9891,65,9298
4.139835043608,9890,66,375
4.14179021417902,9889,67,9787
4.14419984273686,9888,68,8429
4.15010308517439,9887,69,6092
4.1506064498214,9887,68,6156
4.15322097646411,9886,69,912
4.16583821519848,9886,68,2546
4.1684094585215,9885,69,8368
4.18501384827928,9885,68,912
4.18824225637993,9884,69,5350
4.19721981075198,9883,70,729
4.19979112390917,9882,71,7080
4.20705786645737,9882,70,2796
4.21018332413735,9882,69,6914
4.21184052483047,9881,70,2006
4.22235690988273,9881,69,706
4.23579730204778,9881,68,4185
4.24306939504589,9880,69,7071
4.24579696646301,9880,68,7881
4.25105958357052,9879,69,9063
4.25697319989747,9878,70,40
4.26374433175328,9878,69,4665
4.26639419408955,9877,70,2820
4.27178618653568,9876,71,6831
4.27559616189874,9875,72,872
4.27620258845941,9875,71,8321
4.27848259089361,9874,72,5272
4.28217808468539,9873,73,9392
4.28276133327722,9872,74,5183
4.28733164089204,9871,75,1374
4.28907751280024,9871,74,9321
4.29103297670023,9870,75,1049
4.29564051518196,9869,76,557
4.29880791331854,9869,75,3616
4.29954698354377,9869,74,3309
4.30312910673475,9868,75,6990
4.31342567120763,9867,76,6441
4.31535427133516,9866,77,2981
4.32990691548793,9866,76,549
4.33489565101107,9866,75,557
4.33728308475028,9866,74,9912
4.34211105743137,9865,75,7599
4.34230428154894,9864,76,7518
4.34248968873864,9864,75,6281
4.35877227060815,9864,74,6441
4.37898707714133,9863,75,2625
4.38083278944544,9862,76,3924
4.38834264367522,9861,77,5890
4.39145746331556,9861,76,2879
4.39770938940718,9860,77,5932
4.40096060928916,9859,78,9092
4.40370613623298,9858,79,1552
4.40580013076566,9857,80,1427
4.40606261188062,9856,81,4612
4.41002951826367,9856,80,5452
4.41079129772959,9855,81,7844
4.41172392779212,9854,82,5460
4.4181221045611,9854,81,7518
4.43869460641966,9853,82,701
4.43883292262,9853,81,1552
4.45241066913927,9852,82,3883
4.4558441068509,9851,83,6931
4.4575200617645,9850,84,62
4.46192428828593,9849,85,7130
4.46322087008987,9848,86,8697
4.46807345025642,9848,85,3323
4.4713389909617,9847,86,8948
4.47492026842694,9846,87,1801
4.47524329795668,9845,88,7985
4.47537833256259,9844,89,2891
4.47781695041893,9844,88,9756
4.47890131084738,9844,87,8368
4.47998338313822,9843,88,9600
4.48155930073862,9842,89,7671
4.48705320090776,9841,90,1732
4.48864309492019,9840,91,5729
4.49157047748024,9839,92,9154
4.49457199389265,9838,93,7807
4.49934414940918,9837,94,9005
4.50168339655463,9836,95,544
4.50208019875961,9836,94,1427
4.5029907732151,9835,95,9889
4.50837147954834,9835,94,8817
4.51480611090636,9834,95,8785
4.51714290902682,9833,96,3550
4.5211260969053,9832,97,1453
4.52227137905084,9831,98,5135
4.52356082321801,9830,99,8198
4.52457795645644,9829,100,4084
4.52471445202735,9828,101,7157
4.52579578669123,9827,102,6430
4.52787232586894,9826,103,5490
4.53052079675734,9825,104,9849
4.5320677698494,9824,105,774
4.53237486364713,9823,106,3551
4.53370211282186,9823,105,9005
4.53380146492378,9822,106,7049
4.53459518929168,9821,107,6614
4.53482893212075,9820,108,1072
4.5469923262386,9819,109,6694
4.54724516009359,9818,110,1755
4.54743487152129,9817,111,8875
4.54790580089182,9816,112,7020
4.54805198840857,9815,113,8275
4.55021602379021,9815,112,9154
4.55260958951241,9814,113,5945
4.55520788670428,9813,114,5194
4.5574284645526,9812,115,5390
4.55764803945248,9811,116,3231
4.55908071386307,9810,117,7285
4.55924798595246,9809,118,3647
4.56219566338136,9808,119,7000
4.56258160289373,9808,118,2848
4.56537963951659,9808,117,3231
4.56750196992894,9807,118,1080
4.56963007880066,9806,119,7564
4.57213412772739,9805,120,9397
4.572901744968,9805,119,2474
4.57346280190944,9804,120,9352
4.57367623943147,9803,121,173
4.5798596425966,9802,122,3488
4.58223244058908,9802,121,2625
4.585925269856,9801,122,6256
4.58650346833084,9801,121,4297
4.58740771467211,9801,120,3551
4.58914889332971,9801,119,2914
4.58976357900043,9800,120,2270
4.59217565127016,9799,121,5752
4.59468942629275,9798,122,3386
4.59703836566298,9797,123,2079
4.59931059322751,9796,124,857
4.59981330803918,9795,125,9101
4.60311948011034,9794,126,5926
4.60543881107123,9793,127,2221
4.60861261731629,9792,128,856
4.61099768248059,9792,127,7130
4.61149407326935,9791,128,6512
4.61543884050822,9791,127,2880
4.61746015529372,9790,128,3466
4.61795005107437,9789,129,198
4.61929454673229,9788,130,685
4.62377769612647,9788,129,1049
4.62412615456321,9787,130,5031
4.62649662537816,9786,131,64
4.63034411125944,9785,132,9537
4.63414492097446,9785,131,4583
4.6347115244434,9785,130,5752
4.63506004034203,9784,131,7753
4.63550202981448,9783,132,6631
4.64339666419613,9782,133,2498
4.64537405449363,9781,134,1456
4.64891340307113,9781,133,8785
4.65054919647968,9780,134,180
4.65061249166717,9779,135,8245
4.65249721798652,9779,134,1453
4.65427170543696,9778,135,3011
4.65701934949764,9777,136,8951
4.65824473247969,9776,137,5708
4.65889519432845,9775,138,589
4.65998817887402,9774,139,2596
4.66089680212151,9773,140,6518
4.66342028683341,9772,141,3192
4.66775182058075,9771,142,1176
4.66791591210095,9770,143,3973
4.66873112001064,9769,144,9468
4.6690801400444,9768,145,380
4.67090158720112,9768,144,5890
4.67349055503743,9767,145,9016
4.67697007342055,9766,146,1903
4.67793077126432,9766,145,563
4.68166741607316,9765,146,7524
4.68495937903226,9764,147,9238
4.688132428368,9763,148,4389
4.68884024356798,9762,149,4298
4.6889193969106,9761,150,4027
4.69117087454537,9760,151,6689
4.69832802326822,9759,152,364
4.69857759947146,9759,151,9849
4.70064486013295,9758,152,754
4.70100265408851,9757,153,9907
4.70210916090016,9756,154,366
4.70344921687773,9755,155,560
4.70673199254094,9754,156,4115
4.70899883150344,9753,157,6723
4.70992026775106,9752,158,2737
4.71094153659948,9751,159,8170
